Date,Year,Month,sst,rhum,slp,wspd,vwnd,cldc
1955-05-01,1955,5,28.086014093137255,81.12747089974832,1010.5258451257862,5.718491272356525,0.71748630355739,3.656015189589968
1955-06-01,1955,6,28.61771088643791,80.66685075431035,1010.7490110759494,5.8275937680844905,1.0493847882306133,4.283311631944445
1955-07-01,1955,7,28.634729333826012,80.6407969300176,1009.8602941176471,5.4782257080078125,2.1194747121710527,4.811083026960785
1955-08-01,1955,8,29.056954289114238,79.92924107142858,1009.2747140522875,4.926733478222018,1.5747728534773284,4.87905784058415
1955-09-01,1955,9,29.233009178321677,81.34096082508992,1009.6615287162163,5.27608263170397,0.6856769871067356,4.7797043259079395
1955-10-01,1955,10,28.413416608979432,81.15954088184931,1010.1626552795032,6.123354704483695,-0.5224823566697399,4.761996884889241
1955-11-01,1955,11,27.989548903245193,81.21471922189598,1010.6277689873418,8.095381724683545,-2.8906945337223102,4.7854158425632916
1955-12-01,1955,12,26.644862344820204,77.49847771139706,1011.9738562091503,7.639086754493464,-3.8804556653390523,4.460749208537582
1956-01-01,1956,1,25.977045865666945,78.28210100446428,1012.1347268211921,7.377551350372516,-3.4609253738100167,4.358904503828643
1956-02-01,1956,2,25.84000058205712,80.09528645833333,1012.0726218553459,6.434375762939453,-2.7844982147216797,4.078091430664062
1956-03-01,1956,3,26.272820408358896,81.83456655649039,1012.9394171779142,7.433620710314417,-2.312942972943827,3.991988293232362
1956-04-01,1956,4,27.19583717488354,81.12350716560509,1011.2604166666666,6.744876098632813,-0.9640606880187989,4.113334121218153
1956-05-01,1956,5,28.27163436989379,81.32563080658784,1010.7850560897435,5.617743510584678,0.6779370707850303,4.153166942107371
1956-06-01,1956,6,28.70950860333589,81.93921347776073,1010.2673399390244,4.611698774857954,0.945335341944839,4.144268567049051
1956-07-01,1956,7,29.078476324314025,81.77353577044025,1008.6524390243902,5.323520990065586,2.3794455822603204,5.090152295820552
1956-08-01,1956,8,28.79924577437107,82.17065585191082,1008.3562694099379,5.701989215353261,2.1498775126771155,5.4167359156638195
1956-09-01,1956,9,28.368458283253204,83.53866557459678,1008.3959651898734,6.266394506526899,1.7003187348571005,5.332242941554589
1956-10-01,1956,10,28.542783326740505,81.77091733870968,1010.252751572327,5.569310602152123,-1.486287146994153,4.657819256092767
1956-11-01,1956,11,27.702187241307946,81.83872767857143,1011.3147021812081,8.165763400248345,-3.173176948597889,4.650980494966443
1956-12-01,1956,12,26.97563914763622,81.6857673891129,1012.2662259615385,8.6442039149582,-3.7889796943421574,5.285035765016234
1957-01-01,1957,1,25.965194310897434,81.0424453635621,1013.0617088607595,7.15949336184731,-3.4735431912579116,4.576548902294304
1957-02-01,1957,2,25.879424266326122,78.94269935344828,1013.6236155063291,6.98133174075356,-3.1747451975375793,3.8949036417128164
1957-03-01,1957,3,26.201312255859374,80.33580852004717,1013.7762345679013,6.144970248204581,-2.2274514903192935,4.419091495466821
1957-04-01,1957,4,27.349276990775603,81.14146029874213,1012.4854041916168,5.720899753227919,-0.978141830352966,3.521517999157934
1957-05-01,1957,5,28.41795055318323,80.59344561688312,1010.8943634969326,5.268087128062307,0.8058659117898823,3.157015373370399
1957-06-01,1957,6,29.047648602221386,82.01085464015152,1010.1630917159763,5.715357825869606,1.869763692220052,4.220807756696429
1957-07-01,1957,7,29.208412728658537,81.6112060546875,1009.7006478658536,4.750976934665587,1.0765868396293827,4.190092110339506
1957-08-01,1957,8,29.194972182765152,82.23510298295454,1007.9283854166666,5.505178905668712,2.097561790829613,5.27972412109375
1957-09-01,1957,9,28.92457819559488,82.3372234083851,1009.2124053030303,5.488012474703502,1.1017481792403991,4.944807942708334
1957-10-01,1957,10,28.57154773530506,81.54783380681818,1011.1633272058823,6.34417724609375,-1.1229982263901654,4.689310107710799
1957-11-01,1957,11,27.904848063650306,81.08503372476709,1011.9611742424242,7.4203059498856705,-1.8917664318549923,4.043593158143939
1957-12-01,1957,12,27.165195562900642,79.73696859780844,1013.42919921875,7.081752014160156,-2.7721229553222657,3.8518447875976562
1958-01-01,1958,1,26.316194947002923,80.21840122767857,1015.6284520348837,7.73808111146439,-3.4488347962845203,4.42671381041061
1958-02-01,1958,2,26.04670541729042,78.70423935966258,1014.132068452381,6.667143322172619,-2.512260073707217,4.086273193359375
1958-03-01,1958,3,26.509128736413043,79.24343094914596,1013.8228527607362,6.2109210242523005,-1.7457649839436349,3.595082352801067
1958-04-01,1958,4,27.323736351656628,81.38338765337423,1013.1805346385543,6.2315070830195785,-1.2151191435664532,3.4342952866152108
1958-05-01,1958,5,28.243045783190993,80.56515773338607,1011.2496118012423,5.516237612123843,0.568335262345679,3.4425681785300926
1958-06-01,1958,6,28.63475356867284,83.42326495398773,1009.5076721556886,5.776348913501122,1.5188640663009918,4.666426424494761
1958-07-01,1958,7,28.583391462053573,82.17189881859755,1008.8895155325444,5.913550382535133,1.8644990638868344,4.844342293823964
1958-08-01,1958,8,28.950954169984076,81.2142476663961,1009.3728649068323,5.059752280667702,0.797765506720691,4.91317192413522
1958-09-01,1958,9,28.959402484094312,83.06320006588855,1008.9077380952381,5.76720464797247,1.2041094643729073,5.066630045572917
1958-10-01,1958,10,28.52364353775289,81.66469472543352,1009.2534722222222,6.762890060513006,-0.7623680864455383,4.943894226427023
1958-11-01,1958,11,27.605091305598158,81.09870515046296,1011.3401073619632,7.658590305070936,-2.7527593132908357,4.642910635544479
1958-12-01,1958,12,27.000551188650306,79.97086292613636,1012.7799322289156,7.362667199337121,-2.5629076408617424,4.177074018731175
1959-01-01,1959,1,25.96208263578869,76.68428793298193,1014.779004491018,7.530298142206101,-3.6838673182896207,4.466032482328869
1959-02-01,1959,2,26.0988662047956,79.82086141748366,1014.8573113207547,7.4832080385220126,-2.505910429564662,3.509519929339172
1959-03-01,1959,3,26.000238257718372,80.5182510003811,1013.6006324404761,7.130239577520461,-2.530950273786272,4.119849515248494
1959-04-01,1959,4,27.15798875762195,80.35921223958333,1012.2411521084338,6.344578754471009,-0.654998779296875,3.4957407756024095
1959-05-01,1959,5,28.058021496815286,80.74899233678345,1011.225,5.61981430053711,-0.010247898101806641,3.8768341064453127
1959-06-01,1959,6,29.255060643325617,81.12589003164557,1010.6897727272727,4.710610738614711,1.6702452868950077,3.8597203696646343
1959-07-01,1959,7,29.3154892339939,80.35238424161585,1009.4384356287425,4.745297749837239,1.5972042992001487,4.782108851841518
1959-08-01,1959,8,29.080621337890626,81.42798318073248,1007.8553734756098,5.485244378810975,2.0419531101133765,5.3773982350419205
1959-09-01,1959,9,29.08189131573933,81.13143205054013,1008.4464015151515,5.022425426136364,0.47812315044981063,4.865204601753049
1959-10-01,1959,10,28.611903278374232,81.39192708333333,1010.7291349085366,6.400550656202363,-0.612559248761433,4.349966653963414
1959-11-01,1959,11,28.027361723542946,81.07057495117188,1010.0750575153374,7.664512820360137,-1.7970707590987043,4.752684067234848
1959-12-01,1959,12,27.390422039721386,81.18187594126506,1011.982129491018,8.020659852170658,-2.966944528910928,4.480199756736527
1960-01-01,1960,1,26.391820549242425,79.04529794254658,1013.6015625,7.147501131383384,-3.122742071384337,4.236377857349537
1960-02-01,1960,2,26.223697916666666,79.59446455792683,1013.9689382530121,7.827893360551581,-3.4362031867705194,4.736704631024097
1960-03-01,1960,3,26.876059422348487,79.02683715820312,1012.2974363772455,5.32485139584113,-1.0834108455452376,3.696362158495509
1960-04-01,1960,4,27.556119791666667,81.35516319976993,1011.6882575757576,6.160547614820076,-0.7099373557350852,3.704811789772727
1960-05-01,1960,5,28.651584532202744,80.48691042313665,1010.284775152439,5.266707257526677,0.24561179556497714,3.9615493402248476
1960-06-01,1960,6,28.716317580521473,81.79188907220497,1009.7133819018405,6.0979771526313264,1.9798789931221243,4.6146846841449385
1960-07-01,1960,7,29.33258846507353,80.9836866999247,1009.332078313253,4.638193888836597,1.218074109180864,4.540322912744729
1960-08-01,1960,8,28.975365615472562,83.4744880628882,1007.5470655487804,6.877439917587653,3.0383553853849086,5.806676352896342
1960-09-01,1960,9,28.978087625385804,81.64378375771605,1009.2995883233533,5.051857223053892,0.2953907858111901,5.009539027413922
1960-10-01,1960,10,28.43022629310345,82.17598684210526,1009.5245796783626,6.976901584201389,-0.35432550084521197,5.0481947954963236
1960-11-01,1960,11,28.172668087121213,81.63493337806749,1011.9253576807229,7.222231209996235,-2.5506602827324927,4.565013471856175
1960-12-01,1960,12,27.277514215051774,81.2762920673077,1012.5857536764706,8.301706830193014,-3.1874091653262866,4.620549460018382
1961-01-01,1961,1,26.318794710090362,79.38843513257575,1013.5202095808384,8.332229798098645,-4.424998823418675,4.9472729345995505
1961-02-01,1961,2,26.488868350074405,80.77449100378787,1012.6564349112426,7.013137365939349,-2.7976903068948777,4.151156470889137
1961-03-01,1961,3,26.783145857445987,80.95336155861801,1013.696606595092,6.909633519459356,-2.211409679951112,4.142538941936729
1961-04-01,1961,4,27.648372788027107,81.06540601325757,1011.9734281437126,6.270599913454341,-1.041016355959955,3.8065397525261977
1961-05-01,1961,5,28.41772607129491,82.595703125,1010.6150823353294,5.821378239614521,0.6017382044992047,4.27496337890625
1961-06-01,1961,6,29.12286649084395,80.69611378205128,1008.4896484375,5.647579975009705,1.9674549932065217,4.735991483889752
1961-07-01,1961,7,28.95198853252924,81.68952501917178,1008.4504595588236,5.823530129825367,2.1129426843979777,5.116424919577206
1961-08-01,1961,8,29.06545015437874,82.63722826086956,1007.8205915178571,6.172977992466518,2.3873232886904763,5.640437534877232
1961-09-01,1961,9,28.843394338348766,82.29869914504717,1007.7218174846626,6.090369476131135,1.687670374209164,5.303637545532975
1961-10-01,1961,10,28.5099990172956,81.21077577627389,1008.9880681818182,6.936098424399772,-0.8090832407881574,4.8605675899621215
1961-11-01,1961,11,27.91059802827381,80.10120239257813,1012.3575148809524,6.807338376017012,-2.8205306374815087,3.7088341346153846
1961-12-01,1961,12,27.188639322916668,79.43492379217791,1012.244386227545,7.671557763379491,-3.3388609743403816,4.436710219785391
1962-01-01,1962,1,26.2796418880988,77.73789886106928,1012.5813609467456,8.00621475129438,-4.186329136233358,4.833088711168639
1962-02-01,1962,2,25.837249755859375,78.30892553084936,1014.4999029503106,7.769752644604037,-4.015214813421972,4.760212963412267
1962-03-01,1962,3,26.416608537946427,80.44721827651514,1013.296052631579,6.834972359283626,-2.3321033500091373,4.405846449908088
1962-04-01,1962,4,27.43465322818396,80.78382056451613,1011.2717391304348,5.718883443322981,-1.3755258121845886,4.247170394992236
1962-05-01,1962,5,28.46676710175305,81.36393026979813,1010.7690135542168,5.999097341514496,0.4892783107527767,3.6849056381777108
1962-06-01,1962,6,29.195547708650913,80.7954602363782,1010.0272239263803,4.602135635003811,1.6820749422399008,4.383402631326687
1962-07-01,1962,7,29.089210464015153,82.48995361328124,1007.470599112426,6.641244741586538,2.5617762458394973,5.688725036982248
1962-08-01,1962,8,29.11215016811709,80.81629136029412,1009.6649960691824,5.332249450683594,1.3071269035339355,5.078717041015625
1962-09-01,1962,9,28.91161164314516,82.51211465371621,1008.596894654088,6.047799740197523,1.3176753206073113,5.102486856328617
1962-10-01,1962,10,28.566725742669753,81.36134666732595,1009.7791539634146,6.866647859899009,-0.7935963142208937,4.712770043349847
1962-11-01,1962,11,27.872023956685126,82.3594491693038,1011.1501953125,7.939074857735339,-2.8462946385513117,4.537232203513199
1962-12-01,1962,12,27.06993408203125,78.58975666799363,1012.963446969697,8.057879083806819,-4.1293915719696965,4.677678487387048
1963-01-01,1963,1,26.07781007303994,75.24723011363636,1012.8933823529412,7.777354520909927,-4.327527932559742,4.901731962316177
1963-02-01,1963,2,25.447329313858695,77.20385425121754,1014.9294478527607,7.492087147718558,-4.00288250694977,4.782785240126533
1963-03-01,1963,3,25.945030449340063,78.56748427353897,1013.2800038343559,6.615953316717792,-2.7711638468174846,4.5361492882476995
1963-04-01,1963,4,26.828281018860945,80.16682443443251,1011.8524513473054,6.4538932389128,-1.9115553073540419,4.046668869292665
1963-05-01,1963,5,28.073293887867646,80.4447253642638,1010.4239889705882,5.6464140050551475,-0.3122920316808364,4.029375861672794
1963-06-01,1963,6,28.51359293132485,83.1877500952744,1008.9129865269462,5.696347539296407,1.8265289489380614,5.232294687967815
1963-07-01,1963,7,28.651264236634034,82.15150063082298,1008.8499053030303,5.566508097820972,1.3953634974468185,5.119842161615211
1963-08-01,1963,8,29.011452414772727,82.48729850672468,1008.5378388554217,5.298304332386364,1.53448662035393,4.840321736163403
1963-09-01,1963,9,28.97289156626506,83.1866240530303,1008.7751150306749,6.069091796875,1.24557754054214,5.166825995387801
1963-10-01,1963,10,28.521697443181818,80.53143687307099,1009.7037799401197,6.689940675290045,-1.419040428664156,4.482595843469311
1963-11-01,1963,11,28.235677083333332,79.05350932459677,1012.9975076687117,6.246933264235046,-2.3218996012869058,3.996280974405675
1963-12-01,1963,12,27.46534416246118,80.16148337339743,1013.0389660493827,7.4589650223894814,-3.2242052031726374,4.531666825457317
1964-01-01,1964,1,26.70168662932982,78.58602403085443,1014.2337200598803,7.076768338323354,-2.9829328160086077,3.75504508561003
1964-02-01,1964,2,26.151029829545454,79.24046924446202,1014.6119011976048,8.947290627353162,-4.277890124952937,4.7700122216504495
1964-03-01,1964,3,26.253067484662576,79.28690314440993,1013.5275342987804,6.418658744998094,-2.6328646031821648,4.1566712914443595
1964-04-01,1964,4,27.367528708584338,81.63030133928571,1012.4073660714286,6.595978324935281,-1.2628388715213572,4.021854197485207
1964-05-01,1964,5,28.22642637310606,82.0635830965909,1009.5697477409639,5.62331491493317,0.20891782461878766,4.6041627447289155
1964-06-01,1964,6,29.01273170613354,81.1257560483871,1009.54658203125,5.391312789916992,1.708251953125,4.353709411621094
1964-07-01,1964,7,29.049629870756174,80.91064146029875,1009.6284937888199,4.850870262762034,1.4872066900596856,4.614874987868789
1964-08-01,1964,8,28.9152390813253,82.67340615354938,1007.5969893292682,6.0201847727705795,2.2798192094012006,5.506057367092225
1964-09-01,1964,9,28.99759258801424,82.43052099920382,1008.933064516129,5.828862443754945,0.8011411835875692,5.099328149723101
1964-10-01,1964,10,28.725151576878833,81.99625048225309,1009.9849397590361,5.787892536944653,-0.12017877417874623,4.699348958333333
1964-11-01,1964,11,27.996686876917177,80.7956012228261,1009.9329545454545,7.000182735558712,-2.361270788944129,4.720082352801067
1964-12-01,1964,12,26.93788827183735,79.86313746165644,1012.178624260355,7.7214211006841715,-3.298992450420673,4.710024500739645
1965-01-01,1965,1,25.940586737024855,77.6358283547794,1012.9656432748538,8.173860248766447,-3.6937402200977703,4.624971611555233
1965-02-01,1965,2,26.02702404203869,79.10055085142216,1012.5859375,7.056392150517752,-2.8415960729474854,4.272160456730769
1965-03-01,1965,3,26.100731826410062,79.33001821319019,1012.9779356060606,6.482060842803031,-2.1554524739583334,4.048443418560606
1965-04-01,1965,4,27.264567057291668,80.87586805555556,1012.1662193251534,5.448537686975991,-0.48975409531011815,3.9570132764570554
1965-05-01,1965,5,28.231189546130953,80.63151041666667,1010.7560661764705,5.883788340190459,0.5181086613581731,4.056422334558824
1965-06-01,1965,6,28.482011603180474,82.28078218562874,1010.6164016272189,6.067279522235577,2.083433975129438,4.72067278799926
1965-07-01,1965,7,28.50601050967262,82.78797483158682,1008.6465421597633,6.607178452435662,1.5291193345013787,4.981142290900736
1965-08-01,1965,8,29.02736659356725,80.89293220029239,1009.234738372093,4.730872575626817,1.4237228216126907,4.681925928869913
1965-09-01,1965,9,28.96680864081325,80.89394648203593,1008.7524326347306,6.0034135829902695,0.9497624928365924,5.038275987088324
1965-10-01,1965,10,28.524337584713855,80.36701206961078,1010.5991443452381,5.947798956008184,-1.429462886991955,4.494595482235863
1965-11-01,1965,11,28.26783108998494,81.11501670745481,1012.724363772455,7.839282372754491,-2.5447292670518338,4.274216703312126
1965-12-01,1965,12,27.16970229289941,80.76822136976048,1013.20625,8.17911807789522,-3.5602923224954046,4.340200570913462
1966-01-01,1966,1,26.370177861501478,78.42229434742647,1015.1325367647058,7.428883990119485,-3.1128220502068014,3.787014590992647
1966-02-01,1966,2,26.325201023391813,79.70887974330357,1013.8324195906433,7.076902869152047,-2.404559754488761,3.763697574013158
1966-03-01,1966,3,26.682605630547336,80.03506905691964,1012.3130580357143,6.229645501999628,-0.8702959333147321,3.567812965029762
1966-04-01,1966,4,27.57981945219494,80.40823201738165,1011.9494047619048,6.421598355445636,-0.5185183914455437,3.4881223419008878
1966-05-01,1966,5,28.297619047619047,80.9141549556213,1010.7451923076923,5.778048724112426,0.7188187096951276,4.329546505177515
1966-06-01,1966,6,29.19367705195783,81.2060846434049,1010.6829268292682,5.533477038871951,1.7345750390029535,4.333497582412347
1966-07-01,1966,7,29.35572171498494,81.47808227539062,1008.7426188650306,5.475583690807132,1.2601242533490702,4.880946247124233
1966-08-01,1966,8,29.447622903963413,81.7030291411043,1008.3618827160494,5.179572169766105,1.7464434851898005,5.342292645226227
1966-09-01,1966,9,29.076767339939025,81.86353443287037,1008.180830792683,6.720001220703125,1.1092087350240567,5.546298887671494
1966-10-01,1966,10,28.949395237198797,80.4360998682229,1010.2030314371258,6.033235287238024,-1.7436510645700787,4.426895232971557
1966-11-01,1966,11,28.3557227691474,80.9859988190407,1010.9171511627907,7.513838657113009,-2.6227310535519623,4.537529917810693
1966-12-01,1966,12,27.50040832876462,81.09934895833334,1011.4913602941176,7.917589613970589,-2.9878805721507353,4.7905517578125
1967-01-01,1967,1,26.30670668658088,80.19105954142012,1013.231323964497,8.578936153615015,-4.651832354844674,4.8751069018121305
1967-02-01,1967,2,26.047428956505847,79.90749909156976,1013.2764071637426,8.40482773891715,-3.898486470067224,4.598211244095204
1967-03-01,1967,3,25.996337890625,80.46171875,1012.3658088235294,7.44600040211397,-2.8707042020909928,4.354386730306953
1967-04-01,1967,4,27.1897643686038,81.16273959847383,1012.1099200581396,6.5227916628815406,-1.157904868902162,3.91680908203125
1967-05-01,1967,5,28.471868146929825,80.83035224780701,1009.7022165697674,5.171688345975654,0.6120950565781704,3.930763422056686
1967-06-01,1967,6,29.184637965926203,81.883186751497,1008.311377245509,5.802917843773251,2.114823659261068,4.491622198195684
1967-07-01,1967,7,29.12701594480994,82.22876838235294,1007.0274345930233,6.147458115065029,2.322429679032695,5.361806527727601
